term,petitioner,respondent,jurisdiction,caseOrigin,caseSource,certReason,issue,issueArea,vote
1985,28,117,1,302,300,6,30010,3,dissent
1985,28,10,1,118,26,11,20060,2,dissent
1985,143,208,1,104,26,12,90400,9,dissent
1985,315,173,1,32,32,12,90120,9,dissent
1986,208,28,1,301,301,12,100120,10,majority
1986,240,27,1,3,8,2,120010,12,majority
1986,28,114,1,53,22,11,80030,8,majority
1986,21,8,1,53,22,10,20060,2,majority
1986,16,501,1,96,22,12,90150,9,majority
1986,158,158,1,52,30,12,80020,8,majority
1986,184,5,2,301,300,1,80100,8,majority
1986,19,211,2,53,22,1,20030,2,majority
1986,343,192,2,80,21,1,30140,3,majority
1986,151,4,1,48,29,12,20140,2,majority
1986,28,27,1,131,24,12,100130,10,majority
1986,100,28,1,302,300,12,10040,1,majority
1986,115,19,2,302,300,1,80010,8,majority
1986,19,211,1,55,32,12,90130,9,majority
1986,317,119,1,55,32,12,80120,8,majority
1986,241,18,1,127,24,12,90290,9,majority
1986,113,27,1,110,23,2,80070,8,majority
1986,366,28,1,25,25,12,80220,8,majority
1986,3,27,2,55,55,1,20020,2,majority
1986,154,4,1,302,300,2,20140,2,majority
1986,231,208,1,42,31,11,90110,9,majority
1986,171,170,1,88,29,12,90090,9,majority
1986,369,240,1,9,27,2,120010,12,majority
1986,104,4,2,302,300,1,80100,8,majority
1986,145,4,2,301,301,1,30160,3,majority
1986,28,170,2,48,29,1,20160,2,majority
1986,338,219,2,31,31,1,40070,4,majority
1986,3,208,1,80,21,11,20400,2,majority
1986,21,164,1,56,31,12,20210,2,majority
1986,28,100,1,302,301,11,10050,1,majority
1986,368,106,1,29,29,3,20110,2,majority
1986,132,19,1,111,23,12,40070,4,majority
1986,100,27,1,96,22,12,10570,1,majority
1986,126,28,1,302,300,12,10040,1,majority
1986,198,3,1,44,29,12,80130,8,majority
1986,231,145,1,49,29,10,80050,8,majority
1986,4,187,2,50,29,1,80130,8,majority
1986,27,501,1,50,29,12,90150,9,majority
1986,8,5,1,50,29,12,20070,2,majority
1986,104,371,1,55,32,11,130010,13,majority
1986,28,501,1,302,300,12,90150,9,majority
1986,28,501,1,120,25,12,90150,9,majority
1986,27,170,1,105,30,12,40070,4,majority
1986,145,151,1,92,23,2,70060,7,majority
1986,146,145,1,85,25,12,100020,10,majority
1986,196,197,2,66,27,1,80110,8,majority
1986,215,28,1,67,27,2,90040,9,majority
1986,100,28,1,302,300,11,10270,1,majority
1986,220,19,2,302,300,1,80100,8,majority
1986,27,240,1,3,8,12,120010,12,majority
1986,126,28,1,56,31,11,10130,1,majority
1986,139,27,1,126,24,2,10580,1,majority
1986,231,249,1,66,27,2,70150,7,majority
1986,231,4,1,107,30,2,80100,8,majority
1986,131,131,2,302,301,1,20130,2,majority
1986,382,249,1,29,29,2,70060,7,majority
1986,130,218,1,79,24,12,20400,2,majority
1986,250,129,2,302,301,1,100070,10,majority
1986,126,28,1,302,300,11,10250,1,majority
1986,100,27,1,121,25,11,10360,1,majority
1986,501,377,1,0,8,12,90150,9,majority
1986,100,172,1,96,22,12,10080,1,majority
1986,27,106,1,89,28,2,20110,2,majority
1986,249,247,1,58,31,4,100020,10,majority
1986,151,19,2,302,300,1,100030,10,majority
1986,151,382,1,21,21,10,70070,7,majority
1986,27,222,1,55,32,10,90330,9,majority
1986,369,240,1,9,26,4,120010,12,majority
1986,28,28,9,0,0,1,110020,11,majority
1986,25,7,2,302,300,1,80100,8,majority
1986,130,5,2,302,301,1,40070,4,majority
1986,4,215,1,88,29,12,40040,4,majority
1986,151,145,1,50,29,12,100020,10,majority
1986,126,28,1,302,300,12,10180,1,majority
1986,3,162,2,121,25,1,30150,3,majority
1986,145,151,2,302,301,1,100030,10,majority
1986,126,28,1,302,300,11,10130,1,majority
1986,3,130,1,48,29,12,30010,3,majority
1986,19,202,2,75,25,1,30180,3,majority
1986,111,16,1,75,25,12,20220,2,majority
1986,135,371,1,116,26,2,70040,7,majority
1986,100,28,1,302,300,11,10270,1,majority
1986,28,126,1,90,29,11,10130,1,majority
1986,369,240,1,9,26,2,120010,12,majority
1986,171,102,1,111,23,10,10350,1,majority
1986,28,28,1,71,28,11,10320,1,majority
1986,184,7,2,302,300,1,80100,8,majority
1986,245,28,2,302,300,1,80100,8,majority
1986,28,100,1,302,301,11,10050,1,majority
1986,19,27,1,73,26,12,80140,8,majority
1986,19,11,1,121,25,12,30010,3,majority
1986,7,222,1,99,24,2,60010,6,dissent
1986,3,115,1,73,26,12,30190,3,dissent
1986,28,136,1,302,300,4,10010,1,dissent
1986,19,211,2,129,29,1,20030,2,dissent
1986,28,100,1,302,300,3,10060,1,dissent
1986,243,195,1,124,22,2,100030,10,dissent
1986,28,126,1,302,300,11,10220,1,dissent
1986,28,100,1,302,300,4,10010,1,dissent
1986,28,153,1,302,300,13,10160,1,dissent
1986,28,100,1,302,300,13,10050,1,dissent
1986,100,28,1,302,300,12,40010,4,dissent
1986,27,100,1,122,25,12,10050,1,dissent
1986,28,100,1,302,300,11,10050,1,dissent
1986,3,174,1,91,21,10,20400,2,dissent
1986,19,8,1,50,29,12,10050,1,dissent
1986,27,185,1,96,22,12,10370,1,dissent
1986,126,28,1,302,300,11,10130,1,dissent
1986,28,100,1,81,26,2,10270,1,dissent
1986,126,28,1,60,31,12,10130,1,dissent
1986,19,212,1,152,24,2,20190,2,dissent
1986,1,156,2,49,49,1,30010,3,dissent
1986,117,28,1,302,301,12,30190,3,dissent
1986,28,100,1,302,300,13,10100,1,dissent
1986,28,213,1,302,301,12,20320,2,dissent
1986,27,186,1,58,31,2,80060,8,dissent
1986,27,110,1,96,22,2,40040,4,dissent
1986,28,215,1,92,23,11,10020,1,dissent
1986,28,215,1,87,28,12,30010,3,dissent
1986,363,140,1,129,29,3,20190,2,dissent
1986,7,27,1,123,30,12,100010,10,dissent
1986,119,173,1,96,22,2,80160,8,dissent
1986,19,215,1,92,23,13,30160,3,dissent
1986,28,6,1,302,300,11,10320,1,dissent
1986,122,122,1,75,25,12,90110,9,dissent
1986,182,151,1,109,23,12,20400,2,dissent
1986,28,195,1,302,300,10,10050,1,dissent
1986,28,100,1,302,300,11,10270,1,dissent
1986,19,215,1,110,23,12,60010,6,dissent
1986,28,126,1,45,29,12,10170,1,dissent
1986,126,27,1,56,31,11,10370,1,dissent
1986,100,27,1,103,26,11,10370,1,dissent
1986,28,329,1,115,28,12,100120,10,dissent
1986,100,28,1,302,300,13,10250,1,dissent
1986,186,27,1,5,4,11,20240,2,dissent
1986,8,7,1,121,25,12,80060,8,dissent
1986,162,122,1,50,29,11,30010,3,dissent
1986,153,188,2,302,300,1,40010,4,dissent
1986,363,188,2,100,100,1,20180,2,dissent
1986,19,174,1,83,28,10,80060,8,dissent
1986,27,250,1,58,31,4,80060,8,dissent
1986,28,150,6,109,23,1,60010,6,dissent
1986,28,100,1,65,27,11,10100,1,dissent
1986,126,28,1,61,31,12,10120,1,dissent
1986,195,4,2,302,301,1,40070,4,dissent
1986,217,28,1,302,300,11,10050,1,dissent
1987,369,240,1,9,26,12,90330,9,majority
1987,119,27,1,96,22,12,10450,1,majority
1987,158,150,1,126,24,2,80130,8,majority
1987,211,239,2,92,23,1,90240,9,majority
1987,138,341,1,76,25,2,20100,2,majority
1987,119,119,1,75,25,4,40060,4,majority
1987,382,249,1,23,23,2,90120,9,majority
1987,28,213,1,302,300,12,90150,9,majority
1987,153,188,1,48,29,11,90290,9,majority
1987,19,120,1,92,23,11,90090,9,majority
1987,126,28,1,302,300,13,10040,1,majority
1987,9,16,1,67,27,2,20400,2,majority
1987,19,8,1,42,31,2,80060,8,majority
1987,19,239,1,50,29,4,20210,2,majority
1987,232,16,1,111,23,2,90320,9,majority
1987,135,195,1,121,25,2,80030,8,majority
1987,117,28,2,126,24,1,90220,9,majority
1987,195,28,1,302,300,11,130020,13,majority
1987,209,28,1,89,28,12,90120,9,majority
1987,146,151,1,50,29,12,80090,8,majority
1987,195,3,2,302,300,1,40070,4,majority
1987,178,130,1,127,24,10,30030,3,majority
1987,363,212,1,46,28,2,60010,6,majority
1987,163,167,1,302,300,13,40020,4,majority
1987,27,28,9,0,0,1,100040,10,majority
1987,368,206,1,29,29,11,20110,2,majority
1987,238,172,1,55,32,2,80200,8,majority
1987,113,152,1,83,28,11,80030,8,majority
1987,240,369,1,9,28,12,120010,12,majority
1987,185,237,1,103,26,2,80120,8,majority
1987,501,501,1,0,28,12,90200,9,majority
1987,208,116,1,76,25,2,90110,9,majority
1987,233,123,1,50,29,2,90380,9,majority
1987,4,209,1,82,26,5,100030,10,majority
1987,369,139,1,9,26,2,120010,12,majority
1987,27,102,2,48,48,1,120010,12,majority
1987,363,7,1,29,29,11,90130,9,majority
1987,28,28,9,0,0,1,110030,11,majority
1987,215,28,1,302,300,12,100120,10,majority
1987,167,363,1,104,26,2,90120,9,majority
1987,347,306,1,24,24,2,70070,7,majority
1987,135,138,2,302,300,1,40020,4,majority
1987,7,198,1,112,10,10,100030,10,majority
1987,28,408,9,0,0,1,100060,10,majority
1987,235,249,1,31,31,10,70090,7,majority
1987,26,4,2,301,301,1,70090,7,majority
1987,188,153,1,302,301,12,10080,1,majority
1987,145,108,1,80,21,2,70170,7,majority
1987,412,249,1,55,32,12,90150,9,majority
1987,100,27,1,81,26,2,10370,1,majority
1987,27,190,1,113,21,10,90170,9,majority
1987,238,184,1,121,25,2,80010,8,majority
1987,327,215,1,45,29,3,10160,1,majority
1987,238,7,2,302,301,1,80100,8,majority
1987,3,338,1,32,32,12,100030,10,majority
1987,171,208,2,302,300,1,80070,8,majority
1987,206,206,1,108,29,11,80010,8,majority
1987,332,151,1,52,30,2,20060,2,majority
1987,208,116,1,121,25,2,80050,8,majority
1987,151,145,1,301,300,2,80050,8,majority
1987,145,151,1,52,30,2,90380,9,majority
1987,344,198,1,30,30,12,80300,8,majority
1987,100,28,1,59,31,12,10020,1,majority
1987,341,185,2,70,70,1,40020,4,majority
1987,198,19,2,302,300,1,80100,8,majority
1987,231,145,2,302,300,1,80050,8,majority
1987,154,151,1,67,27,2,100020,10,majority
1987,19,207,1,52,30,12,30010,3,majority
1987,188,153,1,302,301,11,20200,2,majority
1987,111,4,1,300,300,11,60020,6,majority
1987,184,184,1,96,22,10,80010,8,majority
1987,159,159,1,48,29,12,90380,9,majority
1987,208,27,1,111,23,2,80060,8,majority
1987,8,412,1,86,28,2,20400,2,majority
1987,28,100,1,302,301,11,10050,1,majority
1987,314,8,1,55,32,11,30120,3,majority
1987,198,173,1,120,25,10,80120,8,majority
1987,325,187,1,52,30,12,80280,8,majority
1987,28,100,1,302,301,6,10100,1,majority
1987,3,190,2,103,26,1,30010,3,majority
1987,233,184,1,65,8,12,90330,9,majority
1987,146,135,1,302,300,5,100030,10,majority
1987,206,165,1,75,25,11,40050,4,majority
1987,368,250,1,50,29,2,20270,2,majority
1987,174,200,2,103,26,1,40060,4,majority
1987,131,3,2,302,300,1,20130,2,majority
1987,238,184,1,42,31,12,90140,9,majority
1987,215,206,1,98,24,2,20400,2,majority
1987,20,111,2,126,24,1,20220,2,majority
1987,130,207,1,96,22,11,90320,9,majority
1987,222,19,1,302,300,2,100030,10,majority
1987,100,27,1,121,25,2,10090,1,majority
1987,137,27,1,52,30,12,10360,1,majority
1987,215,28,1,118,26,12,10350,1,majority
1987,208,27,1,79,24,3,80060,8,majority
1987,19,19,2,55,32,1,130020,13,majority
1987,249,145,1,79,24,3,70030,7,majority
1987,28,149,2,98,24,1,30010,3,majority
1987,175,28,1,302,300,11,10130,1,majority
1987,363,28,1,80,21,12,90320,9,majority
1987,100,28,2,302,300,1,10270,1,majority
1987,151,393,1,24,24,11,80040,8,dissent
1987,126,28,1,75,25,12,10130,1,dissent
1987,21,239,1,86,28,12,30010,3,dissent
1987,100,28,1,302,301,12,10270,1,dissent
1987,27,8,1,3,8,11,80050,8,dissent
1987,377,8,1,8,8,10,30120,3,dissent
1987,27,100,1,48,29,2,10270,1,dissent
1987,27,100,1,117,26,11,10090,1,dissent
1987,304,249,2,55,55,1,20180,2,dissent
1987,4,212,1,83,28,10,20190,2,dissent
1987,304,170,1,50,29,12,30160,3,dissent
1987,250,414,1,96,22,2,20250,2,dissent
1987,7,130,1,301,300,13,30160,3,dissent
1987,183,151,6,0,24,1,90520,9,dissent
1987,28,100,1,302,301,12,10050,1,dissent
1987,371,151,1,109,23,2,70040,7,dissent
1987,100,27,1,51,29,2,10120,1,dissent
1987,213,6,2,300,300,1,20330,2,dissent
1987,100,28,1,302,300,11,10250,1,dissent
1987,185,27,1,85,25,2,10090,1,dissent
1987,126,28,1,122,25,11,10130,1,dissent
1987,28,13,1,57,31,11,20140,2,dissent
1987,100,28,1,302,300,5,10120,1,dissent
1987,182,151,1,50,29,2,90110,9,dissent
1987,27,100,1,129,29,13,10590,1,dissent
1987,194,28,1,300,300,12,80280,8,dissent
1987,363,140,1,45,29,12,80060,8,dissent
1987,239,21,2,302,300,1,20180,2,dissent
1987,211,218,1,132,27,12,30010,3,dissent
1987,186,176,1,126,24,12,80060,8,dissent
1987,363,240,2,55,55,1,30170,3,dissent
1988,28,100,1,302,301,12,10100,1,majority
1988,3,223,2,94,22,1,20040,2,majority
1988,198,7,2,302,300,1,100030,10,majority
1988,213,28,1,302,301,12,20330,2,majority
1988,324,162,1,55,32,12,30120,3,majority
1988,132,140,1,71,28,2,20210,2,majority
1988,153,5,1,302,301,12,90160,9,majority
1988,103,186,1,57,31,2,90110,9,majority
1988,363,167,1,55,32,2,90120,9,majority
1988,151,145,1,111,23,12,90150,9,majority
1988,100,28,1,302,301,12,10270,1,majority
1988,8,208,1,95,22,2,20400,2,majority
1988,25,7,2,302,300,1,80100,8,majority
1988,148,7,2,301,300,1,40070,4,majority
1988,247,249,1,100,24,2,70060,7,majority
1988,132,5,1,302,300,11,80100,8,majority
1988,249,247,1,48,29,10,70060,7,majority
1988,126,27,1,87,87,3,130020,13,majority
1988,24,116,1,96,22,12,90400,9,majority
1988,111,4,2,302,300,1,90160,9,majority
1988,208,8,1,77,25,2,60010,6,majority
1988,151,145,1,109,23,2,80090,8,majority
1988,116,116,1,302,300,5,100030,10,majority
1988,237,216,1,60,31,2,90110,9,majority
1988,28,211,2,156,29,1,30010,3,majority
1988,126,28,1,66,27,2,10020,1,majority
1988,28,126,1,109,23,11,10020,1,majority
1988,27,106,1,129,29,2,130020,13,majority
1988,209,4,2,302,300,1,80110,8,majority
1988,8,249,1,50,29,12,90290,9,majority
1988,100,3,1,302,300,11,10580,1,majority
1988,4,111,1,125,23,12,20220,2,majority
1988,135,356,1,120,25,2,90090,9,majority
1988,369,240,1,9,24,2,120010,12,majority
1988,8,21,1,120,25,3,60010,6,majority
1988,100,27,1,97,22,2,90380,9,majority
1988,13,7,2,302,301,1,100110,10,majority
1988,248,7,2,302,301,1,30160,3,majority
1988,4,170,1,105,30,12,100020,10,majority
1988,3,109,1,302,301,12,30010,3,majority
1988,170,202,1,302,300,5,20160,2,majority
1988,198,7,2,302,300,1,80100,8,majority
1988,356,185,1,66,27,10,90320,9,majority
1988,28,123,2,45,29,1,100030,10,majority
1988,28,151,1,300,300,3,80090,8,majority
1988,8,370,2,55,55,1,90130,9,majority
1988,329,209,2,106,106,1,80310,8,majority
1988,412,190,2,83,83,1,90130,9,majority
1988,111,6,1,71,28,2,20320,2,majority
1988,206,215,1,71,28,2,20390,2,majority
1988,306,150,1,108,29,12,80130,8,majority
1988,27,126,2,96,96,1,10170,1,majority
1988,126,28,1,129,29,11,10020,1,majority
1988,116,208,1,96,22,2,90380,9,majority
1988,215,28,1,81,26,2,20400,2,majority
1988,168,253,2,302,301,1,100030,10,majority
1988,151,230,1,127,24,3,80090,8,majority
1988,207,112,1,55,32,2,80190,8,majority
1988,28,100,1,302,300,5,10170,1,majority
1988,28,126,1,302,300,12,10130,1,majority
1988,122,159,1,66,27,2,90330,9,majority
1988,100,27,1,94,22,3,10360,1,majority
1988,363,140,1,42,31,2,60010,6,majority
1988,28,132,1,109,23,12,100090,10,majority
1988,251,19,2,302,300,1,20090,2,majority
1988,171,369,1,9,25,2,120010,12,majority
1988,28,111,1,87,28,12,60010,6,majority
1988,19,105,2,53,22,1,80110,8,majority
1988,28,218,1,302,300,12,30150,3,majority
1988,207,327,2,55,55,1,50040,5,majority
1988,190,174,2,302,301,1,30040,3,majority
1988,190,211,1,104,26,11,30030,3,majority
1988,135,114,1,58,31,11,10580,1,majority
1988,327,220,1,55,32,12,50040,5,majority
1988,134,205,1,83,28,2,10430,1,majority
1988,100,28,1,302,300,2,10120,1,majority
1988,28,126,1,46,28,11,10170,1,dissent
1988,28,100,1,302,301,11,40010,4,dissent
1988,216,8,1,302,300,11,40030,4,dissent
1988,100,28,1,114,24,3,10120,1,dissent
1988,28,100,1,302,300,12,10050,1,dissent
1988,3,176,2,126,24,1,20070,2,dissent
1988,27,126,1,72,30,12,10170,1,dissent
1988,213,20,5,0,0,1,20390,2,dissent
1988,175,5,1,132,27,3,20170,2,dissent
1988,27,114,1,81,26,2,120030,12,dissent
1988,126,28,1,66,27,12,10020,1,dissent
1988,28,126,1,56,31,2,10020,1,dissent
1988,151,249,1,87,28,12,70080,7,dissent
1988,120,232,2,302,301,1,100030,10,dissent
1988,329,151,1,50,29,11,10050,1,dissent
1988,249,321,1,75,25,11,10050,1,dissent
1988,100,27,1,133,27,2,10450,1,dissent
1988,27,100,2,63,29,1,10050,1,dissent
1988,213,20,1,0,0,0,20350,2,dissent
1988,198,28,2,302,301,1,20160,2,dissent
1988,1,215,1,55,32,11,30010,3,dissent
1988,7,215,1,74,26,10,40040,4,dissent
1988,173,119,1,121,25,12,80120,8,dissent
1988,145,151,1,110,23,2,90110,9,dissent
1988,208,27,1,51,29,2,80060,8,dissent
1988,126,28,1,302,300,12,10130,1,dissent
1988,151,182,1,129,29,13,20060,2,dissent
1988,10,8,1,42,31,2,20070,2,dissent
1988,154,151,1,66,27,2,20060,2,dissent
1988,8,7,1,302,300,5,20400,2,dissent
1988,153,168,2,302,301,1,40010,4,dissent
1988,183,151,1,99,24,11,20060,2,dissent
1988,19,164,1,109,23,2,20210,2,dissent
1988,231,249,1,109,23,12,70190,7,dissent
1988,28,126,1,86,28,12,10170,1,dissent
1988,231,249,1,111,23,12,70070,7,dissent
1988,28,100,1,302,300,11,30190,3,dissent
1988,27,100,1,96,22,2,10120,1,dissent
1988,111,27,1,126,24,2,10120,1,dissent
1988,8,21,1,120,25,2,20400,2,dissent
1988,249,154,1,66,27,12,60010,6,dissent
1988,19,207,1,96,22,11,30010,3,dissent
1988,28,126,1,126,24,12,20320,2,dissent
1988,114,7,1,53,22,2,80030,8,dissent
1988,205,338,2,48,48,1,30200,3,dissent
1988,4,13,2,104,26,1,20060,2,dissent
1988,100,28,1,68,27,5,10100,1,dissent
1988,126,28,1,119,25,11,10130,1,dissent
1988,126,28,1,302,300,11,10130,1,dissent
1988,26,239,1,95,22,12,30020,3,dissent
1988,19,165,2,87,28,1,50020,5,dissent
1989,126,28,1,104,26,12,10020,1,majority
1989,501,27,1,0,22,12,90150,9,majority
1989,171,145,1,119,25,12,80050,8,majority
1989,231,145,1,302,300,5,80050,8,majority
1989,27,176,2,3,8,1,40070,4,majority
1989,247,249,1,103,26,12,70060,7,majority
1989,121,3,1,48,29,11,20400,2,majority
1989,111,220,1,96,22,2,90110,9,majority
1989,27,240,1,3,8,10,120010,12,majority
1989,151,145,1,92,23,2,90320,9,majority
1989,232,332,1,109,23,3,30010,3,majority
1989,369,240,1,9,27,2,120010,12,majority
1989,100,28,1,302,300,12,10050,1,majority
1989,4,25,1,66,27,12,90090,9,majority
1989,102,146,1,52,30,2,70180,7,majority
1989,130,4,2,302,301,1,30160,3,majority
1989,176,176,1,92,23,12,90490,9,majority
1989,173,185,1,79,24,5,100020,10,majority
1989,363,129,1,109,23,2,20190,2,majority
1989,195,366,1,22,22,12,40070,4,majority
1989,371,249,1,23,23,10,90120,9,majority
1989,173,216,1,47,28,2,80120,8,majority
1989,28,28,9,0,0,1,110020,11,majority
1989,167,169,1,57,31,2,20400,2,majority
1989,151,27,1,126,24,10,80140,8,majority
1989,126,28,1,302,300,12,10130,1,majority
1989,19,113,2,57,31,1,90130,9,majority
1989,100,28,1,302,300,12,10050,1,majority
1989,182,151,1,100,24,2,10580,1,majority
1989,28,254,1,56,31,12,30010,3,majority
1989,151,145,1,56,31,2,100030,10,majority
1989,382,151,1,25,25,2,70070,7,majority
1989,151,154,1,66,27,2,100020,10,majority
1989,28,224,1,87,28,11,20050,2,majority
1989,174,111,1,48,29,2,60010,6,majority
1989,28,100,1,302,300,12,10050,1,majority
1989,156,102,1,48,29,2,80190,8,majority
1989,28,238,1,48,29,2,80020,8,majority
1989,198,198,1,48,29,12,80010,8,majority
1989,249,247,1,302,300,10,100020,10,majority
1989,27,126,1,51,29,2,120040,12,majority
1989,126,27,1,122,25,2,10570,1,majority
1989,240,27,1,64,29,2,120020,12,majority
1989,28,344,1,29,29,12,100030,10,majority
1989,28,100,1,302,300,12,10170,1,majority
1989,27,114,1,113,21,2,80030,8,majority
1989,7,114,1,109,23,2,80030,8,majority
1989,126,27,1,86,28,2,10560,1,majority
1989,306,347,1,31,31,12,70070,7,majority
1989,113,113,1,96,22,12,90200,9,majority
1989,111,7,1,302,300,11,30010,3,majority
1989,25,7,1,302,300,12,80100,8,majority
1989,114,369,1,109,23,2,120030,12,majority
1989,154,151,1,98,24,4,100030,10,majority
1989,111,4,1,300,300,12,60020,6,majority
1989,368,106,1,58,31,2,60010,6,majority
1989,27,218,2,55,55,1,30150,3,majority
1989,19,324,1,83,28,10,100130,10,majority
1989,239,21,1,302,301,10,100120,10,majority
1989,238,184,1,55,32,2,90110,9,majority
1989,19,167,1,126,24,12,90280,9,majority
1989,189,27,1,80,21,2,80130,8,majority
1989,198,238,1,128,29,11,80010,8,majority
1989,28,100,1,302,301,12,10100,1,majority
1989,363,140,1,92,23,11,90380,9,majority
1989,396,151,1,96,22,10,80090,8,majority
1989,143,143,1,109,8,12,80180,8,majority
1989,8,211,1,65,27,10,30010,3,majority
1989,245,234,1,87,28,3,90120,9,majority
1989,131,369,1,9,29,13,120010,12,majority
1989,116,174,1,66,27,12,80050,8,majority
1989,28,28,9,0,0,1,110010,11,majority
1989,100,27,1,94,22,12,10280,1,majority
1989,246,338,1,32,32,12,20070,2,majority
1989,28,188,1,302,300,12,10270,1,majority
1989,198,28,2,302,300,1,80100,8,majority
1989,132,28,1,302,300,12,80100,8,majority
1989,152,5,1,108,29,2,80130,8,dissent
1989,211,27,1,96,22,10,90320,9,dissent
1989,100,27,1,125,23,11,10170,1,dissent
1989,357,111,1,32,32,12,30150,3,dissent
1989,100,28,1,302,300,12,10230,1,dissent
1989,7,188,1,302,300,12,10090,1,dissent
1989,363,212,1,52,30,12,20190,2,dissent
1989,122,122,1,75,25,12,90320,9,dissent
1989,28,215,1,302,300,12,40040,4,dissent
1989,27,106,1,51,29,12,10050,1,dissent
1989,126,28,1,302,300,11,10130,1,dissent
1989,28,100,1,302,300,12,10050,1,dissent
1989,28,100,1,302,301,12,10120,1,dissent
1989,126,28,1,302,300,12,10130,1,dissent
1989,126,28,1,114,24,12,10020,1,dissent
1989,28,126,1,107,30,12,10020,1,dissent
1989,152,184,1,111,23,11,90140,9,dissent
1989,27,240,1,82,26,2,120010,12,dissent
1989,126,28,1,302,300,12,10130,1,dissent
1989,184,237,1,109,23,2,80070,8,dissent
1989,7,145,1,301,300,12,30160,3,dissent
1989,369,347,1,32,32,12,70070,7,dissent
1989,28,100,1,302,300,11,10050,1,dissent
1989,100,28,2,302,300,1,30190,3,dissent
1989,126,28,1,302,300,12,90240,9,dissent
1989,222,28,1,62,29,3,20400,2,dissent
1989,27,100,1,53,22,2,10070,1,dissent
1989,28,126,1,86,28,0,10130,1,dissent
1989,28,27,2,101,28,1,100050,10,dissent
1989,137,170,1,45,29,2,20150,2,dissent
1989,27,100,1,93,30,2,10410,1,dissent
1989,28,202,1,90,29,0,90240,9,dissent
1989,100,28,1,302,301,5,10050,1,dissent
1989,245,19,1,300,300,12,80100,8,dissent
1989,28,100,1,302,301,5,10060,1,dissent
1989,390,13,1,8,8,12,80060,8,dissent
1989,7,100,1,302,301,12,10060,1,dissent
1989,363,202,1,126,24,2,20190,2,dissent
1989,8,190,1,302,300,10,30030,3,dissent
