"","X","sex","yob","g2000","g2002","g2004","p2000","p2002","p2004","voting","hawthorne","civicduty","neighbors","self","control"
"14761",14761,0,1953,1,1,1,1,1,0,0,0,0,0,0,1
"14762",14762,1,1986,0,0,1,0,0,0,0,0,0,0,0,1
"14763",14763,1,1984,0,0,1,0,0,0,0,0,0,0,0,1
"14764",14764,1,1959,1,1,1,0,0,0,0,0,0,0,0,1
"14765",14765,1,1944,1,1,1,0,1,0,1,0,1,0,0,0
"14766",14766,1,1947,1,1,1,1,1,0,0,0,0,0,0,1
"14767",14767,1,1971,1,1,1,1,0,1,1,0,0,0,0,1
"14768",14768,0,1970,0,1,1,0,0,1,1,0,0,0,0,1
"14769",14769,1,1961,1,1,1,0,0,1,0,0,0,0,0,1
"14770",14770,0,1957,0,0,1,0,0,0,0,0,0,0,0,1
"14771",14771,1,1972,1,1,1,0,0,0,0,0,0,0,0,1
"14772",14772,0,1970,0,1,1,1,1,0,1,0,0,0,0,1
"14773",14773,1,1964,1,1,1,0,1,0,0,0,0,0,1,0
"14774",14774,0,1964,1,1,1,0,0,0,0,0,0,0,1,0
"14775",14775,0,1923,1,1,1,0,0,0,0,1,0,0,0,0
"14776",14776,1,1931,1,1,1,0,1,0,1,1,0,0,0,0
"14777",14777,0,1981,0,0,1,0,0,1,0,0,0,0,1,0
"14778",14778,1,1953,1,1,1,1,0,1,0,0,0,0,1,0
"14779",14779,1,1986,0,0,1,0,0,0,0,0,0,0,1,0
"14780",14780,0,1950,1,1,1,1,0,1,0,0,0,0,1,0
"14781",14781,0,1942,1,1,1,0,1,1,1,0,0,0,0,1
"14782",14782,1,1948,0,1,1,0,0,1,1,0,0,0,0,1
"14783",14783,0,1957,1,1,1,0,0,1,0,0,0,0,0,1
"14784",14784,0,1955,1,1,1,0,0,1,0,0,1,0,0,0
"14785",14785,0,1983,0,1,1,0,1,1,1,0,1,0,0,0
"14786",14786,1,1957,1,1,1,0,1,1,0,0,1,0,0,0
"14787",14787,1,1984,0,0,1,0,0,0,0,0,0,0,0,1
"14788",14788,1,1982,1,1,1,0,1,0,0,0,0,0,0,1
"14789",14789,0,1952,1,1,1,0,1,0,0,0,0,0,0,1
"14790",14790,1,1955,1,1,1,0,1,0,0,0,0,0,0,1
"14791",14791,1,1964,1,1,1,1,0,0,0,0,1,0,0,0
"14792",14792,0,1965,1,1,1,1,0,0,0,0,1,0,0,0
"14793",14793,0,1949,1,1,1,0,1,0,1,0,0,0,0,1
"14794",14794,1,1952,1,1,1,1,1,0,1,0,0,0,0,1
"14795",14795,1,1967,1,1,1,1,1,0,0,1,0,0,0,0
"14796",14796,0,1967,1,1,1,0,1,0,1,1,0,0,0,0
"14797",14797,1,1966,1,1,1,0,0,0,0,0,0,0,0,1
"14798",14798,0,1966,1,1,1,0,0,0,0,0,0,0,0,1
"14799",14799,1,1948,1,1,1,1,1,0,1,0,0,0,0,1
"14800",14800,1,1965,0,0,1,0,0,0,0,0,0,0,0,1
"14801",14801,0,1959,1,1,1,0,0,0,0,0,0,0,0,1
"14802",14802,0,1964,1,1,1,0,0,0,0,0,0,0,0,1
"14803",14803,1,1967,1,1,1,0,1,0,1,0,0,0,0,1
"14804",14804,0,1953,1,1,1,1,1,0,0,0,0,1,0,0
"14805",14805,0,1943,1,1,1,0,1,0,0,0,0,0,1,0
"14806",14806,1,1950,1,1,1,0,0,0,0,0,0,0,1,0
"14807",14807,0,1977,1,0,1,0,0,0,0,0,0,0,1,0
"14808",14808,1,1966,1,1,1,0,0,0,0,1,0,0,0,0
"14809",14809,0,1967,1,1,1,0,0,0,0,1,0,0,0,0
"14810",14810,0,1961,1,1,1,0,0,0,0,0,0,0,0,1
"14811",14811,0,1936,1,1,1,0,1,1,0,0,0,0,0,1
"14812",14812,1,1935,1,1,1,0,1,1,0,0,0,0,0,1
"14813",14813,1,1974,0,1,1,0,1,0,1,0,0,1,0,0
"14814",14814,0,1960,1,1,1,0,1,0,1,0,0,1,0,0
"14815",14815,1,1961,1,1,1,0,0,0,0,0,0,0,0,1
"14816",14816,0,1956,1,1,1,0,1,0,1,0,0,0,0,1
"14817",14817,1,1949,1,1,1,1,1,0,0,1,0,0,0,0
"14818",14818,0,1951,1,1,1,1,1,0,0,1,0,0,0,0
"14819",14819,1,1954,1,1,1,1,1,1,1,1,0,0,0,0
"14820",14820,1,1985,0,0,1,0,0,1,0,1,0,0,0,0
"14821",14821,0,1983,0,1,1,0,0,1,0,1,0,0,0,0
"14822",14822,0,1980,0,1,1,0,1,1,0,1,0,0,0,0
"14823",14823,0,1953,1,1,1,1,1,0,1,1,0,0,0,0
"14824",14824,1,1959,0,1,1,0,1,0,0,0,0,0,0,1
"14825",14825,0,1957,0,1,1,0,1,0,0,0,0,0,0,1
"14826",14826,0,1934,1,1,1,0,0,0,0,0,0,0,0,1
"14827",14827,1,1934,1,1,1,1,1,0,0,0,0,0,0,1
"14828",14828,1,1962,0,1,1,0,0,0,0,0,0,0,0,1
"14829",14829,0,1963,1,1,1,1,0,0,0,0,0,0,0,1
"14830",14830,0,1959,0,1,1,0,0,0,0,0,1,0,0,0
"14831",14831,1,1960,1,1,1,0,0,0,0,0,1,0,0,0
"14832",14832,0,1981,0,0,1,0,0,0,0,0,0,1,0,0
"14833",14833,1,1960,1,0,1,0,0,0,0,0,0,1,0,0
"14834",14834,0,1958,1,1,1,1,1,0,0,0,0,1,0,0
"14835",14835,0,1951,0,1,1,0,0,1,1,0,0,0,1,0
"14836",14836,1,1986,0,0,1,0,0,0,0,0,0,0,1,0
"14837",14837,1,1953,0,1,1,0,0,0,0,0,0,0,1,0
"14838",14838,1,1951,1,1,1,0,1,0,1,0,0,0,0,1
"14839",14839,0,1939,0,1,1,0,1,0,1,0,0,0,0,1
"14840",14840,0,1955,0,1,1,0,1,0,0,0,1,0,0,0
"14841",14841,1,1971,1,1,1,0,1,0,0,0,1,0,0,0
"14842",14842,1,1984,0,1,1,0,0,0,0,0,1,0,0,0
"14843",14843,1,1962,1,1,1,0,1,0,0,0,0,1,0,0
"14844",14844,1,1936,1,1,1,0,0,0,1,0,0,0,0,1
"14845",14845,0,1933,0,1,1,0,1,1,1,0,0,0,0,1
"14846",14846,1,1950,1,1,1,0,1,0,1,0,0,0,0,1
"14847",14847,0,1949,1,1,1,0,0,0,1,0,0,0,0,1
"14848",14848,0,1954,1,1,1,0,1,0,0,0,0,0,1,0
"14849",14849,0,1986,0,0,1,0,0,0,0,0,0,0,1,0
"14850",14850,1,1925,1,1,1,0,1,0,1,0,0,0,0,1
"14851",14851,1,1954,0,1,1,0,1,0,1,0,0,0,0,1
"14852",14852,0,1951,1,1,1,0,1,0,1,0,0,0,0,1
"14853",14853,0,1982,1,1,1,0,1,0,0,0,0,0,0,1
"14854",14854,0,1984,0,1,1,0,1,0,0,0,0,0,0,1
"14855",14855,0,1966,1,1,1,1,1,0,0,0,0,0,0,1
"14856",14856,1,1984,0,0,1,0,0,0,0,0,0,0,0,1
"14857",14857,0,1948,1,1,1,0,0,0,0,0,0,0,0,1
"14858",14858,1,1952,1,1,1,0,0,0,0,0,0,0,0,1
"14859",14859,0,1976,0,0,1,0,0,1,0,0,1,0,0,0
"14860",14860,1,1959,1,1,1,0,0,0,0,0,0,0,0,1
"14861",14861,0,1958,0,1,1,1,0,0,0,0,0,0,0,1
"14862",14862,0,1940,1,1,1,1,0,1,1,0,0,0,0,1
"14863",14863,1,1941,1,1,1,1,0,1,1,0,0,0,0,1
"14864",14864,0,1952,1,1,1,1,0,0,0,1,0,0,0,0
"14865",14865,1,1951,1,0,1,1,0,0,0,1,0,0,0,0
"14866",14866,0,1979,0,0,1,0,0,0,0,1,0,0,0,0
"14867",14867,1,1957,1,1,1,0,1,0,1,0,0,0,0,1
"14868",14868,0,1953,1,1,1,0,1,1,1,0,0,0,0,1
"14869",14869,1,1978,1,1,1,1,0,1,0,0,1,0,0,0
"14870",14870,1,1967,1,1,1,0,1,0,0,0,0,0,0,1
"14871",14871,0,1964,1,1,1,0,0,0,0,0,0,0,0,1
"14872",14872,0,1947,1,1,1,1,1,0,1,0,0,0,0,1
"14873",14873,1,1946,1,1,1,1,1,0,0,0,0,0,0,1
"14874",14874,1,1951,1,1,1,0,0,0,0,0,0,0,0,1
"14875",14875,0,1959,1,1,1,0,1,0,0,0,0,0,0,1
"14876",14876,0,1956,1,1,1,0,0,0,0,0,0,1,0,0
"14877",14877,1,1958,1,1,1,0,0,0,0,0,0,1,0,0
"14878",14878,1,1986,0,0,1,0,0,0,0,0,0,1,0,0
"14879",14879,1,1966,0,0,1,0,0,1,0,0,0,0,1,0
"14880",14880,0,1969,0,1,1,0,0,1,0,0,0,0,1,0
"14881",14881,0,1931,1,1,1,0,1,0,0,0,0,1,0,0
"14882",14882,1,1940,1,0,1,0,0,0,0,0,0,1,0,0
"14883",14883,0,1963,1,1,1,1,0,0,0,0,0,0,1,0
"14884",14884,1,1964,1,1,1,1,0,0,0,0,0,0,1,0
"14885",14885,1,1960,0,1,1,0,0,0,1,1,0,0,0,0
"14886",14886,0,1959,1,1,1,1,0,0,1,1,0,0,0,0
"14887",14887,1,1960,1,0,1,0,0,0,0,0,0,0,0,1
"14888",14888,0,1956,1,1,1,0,0,0,0,0,0,0,0,1
"14889",14889,1,1950,1,0,1,1,0,1,0,0,0,0,0,1
"14890",14890,1,1966,1,1,1,0,1,0,1,0,0,0,0,1
"14891",14891,0,1965,1,1,1,0,1,1,1,0,0,0,0,1
"14892",14892,1,1963,1,1,1,0,1,1,0,0,0,0,0,1
"14893",14893,0,1956,1,1,1,1,0,0,0,0,1,0,0,0
"14894",14894,1,1956,1,1,1,1,0,0,0,0,1,0,0,0
"14895",14895,1,1981,1,0,1,0,0,0,0,0,1,0,0,0
"14896",14896,1,1963,1,1,1,0,1,0,0,0,0,0,0,1
"14897",14897,0,1960,1,0,1,0,1,0,0,0,0,0,0,1
"14898",14898,0,1965,1,1,1,1,0,1,0,0,0,0,0,1
"14899",14899,1,1970,1,0,1,1,0,1,0,0,0,0,0,1
"14900",14900,1,1964,0,1,1,0,1,0,0,0,0,0,0,1
"14901",14901,1,1959,1,1,1,0,0,0,1,1,0,0,0,0
"14902",14902,0,1959,0,1,1,0,1,1,1,1,0,0,0,0
"14903",14903,1,1984,0,1,1,0,0,0,0,1,0,0,0,0
"14904",14904,0,1944,1,1,1,0,1,0,0,0,0,1,0,0
"14905",14905,1,1957,1,1,1,0,1,0,1,0,0,1,0,0
"14906",14906,1,1957,1,1,1,0,1,0,0,0,0,0,1,0
"14907",14907,1,1966,1,1,1,1,0,0,0,1,0,0,0,0
"14908",14908,0,1952,1,1,1,1,0,1,0,0,1,0,0,0
"14909",14909,0,1969,1,1,1,1,0,1,0,0,0,0,0,1
"14910",14910,1,1971,1,1,1,1,0,1,0,0,0,0,0,1
"14911",14911,0,1960,1,1,1,0,0,0,0,0,0,0,0,1
"14912",14912,1,1961,1,1,1,0,0,0,0,0,0,0,0,1
"14913",14913,0,1969,1,1,1,1,0,0,1,0,0,0,0,1
"14914",14914,1,1971,1,1,1,1,1,0,1,0,0,0,0,1
"14915",14915,1,1963,1,0,1,0,1,1,0,0,0,0,0,1
"14916",14916,0,1963,1,0,1,0,0,0,0,0,0,0,0,1
"14917",14917,1,1970,1,1,1,0,1,0,0,0,0,0,0,1
"14918",14918,0,1967,1,1,1,0,1,0,0,0,0,0,0,1
"14919",14919,0,1952,1,1,1,0,1,0,0,0,0,0,0,1
"14920",14920,1,1952,1,1,1,0,1,0,0,0,0,0,0,1
"14921",14921,0,1955,1,1,1,1,1,0,0,0,0,1,0,0
"14922",14922,1,1986,0,0,1,0,0,0,0,0,0,1,0,0
"14923",14923,1,1984,0,0,1,0,0,0,0,0,0,1,0,0
"14924",14924,0,1959,1,0,1,0,0,0,0,0,0,0,1,0
"14925",14925,1,1965,1,0,1,0,0,1,0,0,0,0,1,0
"14926",14926,0,1963,1,1,1,1,1,0,0,0,0,0,0,1
"14927",14927,1,1963,1,0,1,0,0,0,0,0,0,0,0,1
"14928",14928,0,1966,0,1,1,1,1,0,1,0,0,0,1,0
"14929",14929,0,1965,1,1,1,0,1,1,0,0,0,0,0,1
"14930",14930,1,1969,1,1,1,0,1,1,0,0,0,0,0,1
"14931",14931,1,1953,1,1,1,0,1,0,0,0,1,0,0,0
"14932",14932,0,1963,1,1,1,0,0,1,1,0,0,0,0,1
"14933",14933,0,1959,1,1,1,0,0,1,0,0,0,0,0,1
"14934",14934,1,1963,1,1,1,0,0,1,0,0,0,0,0,1
"14935",14935,1,1960,1,1,1,1,1,0,0,0,1,0,0,0
"14936",14936,0,1965,1,1,1,0,1,0,0,0,1,0,0,0
"14937",14937,0,1928,1,1,1,1,1,1,0,1,0,0,0,0
"14938",14938,1,1973,1,1,1,0,0,1,0,0,0,0,0,1
"14939",14939,1,1982,0,0,1,0,1,0,0,0,0,0,0,1
"14940",14940,1,1949,1,1,1,0,1,0,0,0,0,0,0,1
"14941",14941,0,1952,1,1,1,0,1,0,0,0,0,0,0,1
"14942",14942,1,1951,1,1,1,1,1,0,0,0,0,1,0,0
"14943",14943,1,1962,1,0,1,0,1,1,0,0,0,0,1,0
"14944",14944,0,1962,1,0,1,0,1,1,0,0,0,0,1,0
"14945",14945,0,1942,1,1,1,0,0,1,0,0,0,1,0,0
"14946",14946,1,1954,1,1,1,0,0,1,0,0,0,1,0,0
"14947",14947,1,1956,1,1,1,1,1,0,1,0,0,0,0,1
"14948",14948,0,1960,1,1,1,0,0,0,0,0,0,0,0,1
"14949",14949,1,1962,1,1,1,0,0,0,0,0,0,0,0,1
"14950",14950,1,1955,1,1,1,0,1,1,0,0,0,0,0,1
"14951",14951,1,1982,0,1,1,0,0,0,0,0,0,0,0,1
"14952",14952,0,1954,1,1,1,0,1,0,0,0,0,0,0,1
"14953",14953,1,1985,0,0,1,0,0,0,0,0,0,0,0,1
"14954",14954,1,1951,1,1,1,1,1,1,1,1,0,0,0,0
"14955",14955,0,1952,1,1,1,1,0,1,1,1,0,0,0,0
"14956",14956,1,1959,0,1,1,0,0,1,1,0,0,0,0,1
"14957",14957,1,1952,0,1,1,0,1,0,0,0,0,0,1,0
"14958",14958,0,1949,1,1,1,0,1,0,0,0,0,0,1,0
"14959",14959,0,1953,1,1,1,1,1,0,0,0,0,1,0,0
"14960",14960,1,1955,1,1,1,0,0,0,0,0,0,1,0,0
"14961",14961,0,1962,1,1,1,0,0,1,0,0,0,0,0,1
"14962",14962,1,1958,1,0,1,1,0,1,0,0,0,0,0,1
"14963",14963,0,1957,1,1,1,1,0,0,0,0,0,0,0,1
"14964",14964,1,1957,1,1,1,1,0,1,0,0,0,0,0,1
"14965",14965,0,1963,1,1,1,1,1,0,0,0,0,0,0,1
"14966",14966,1,1970,1,0,1,0,0,0,0,0,0,0,0,1
"14967",14967,1,1952,0,0,1,0,0,0,0,0,0,0,0,1
"14968",14968,0,1952,0,1,1,0,1,1,1,0,0,0,0,1
"14969",14969,0,1976,1,0,1,0,1,0,0,0,0,0,0,1
"14970",14970,1,1954,1,1,1,1,1,0,0,0,0,0,0,1
"14971",14971,0,1965,1,1,1,1,1,0,0,0,0,0,0,1
"14972",14972,1,1963,1,1,1,1,1,0,0,0,0,0,0,1
"14973",14973,0,1954,1,0,1,1,0,0,0,0,0,0,1,0
"14974",14974,1,1963,0,0,1,0,0,0,0,0,0,0,1,0
"14975",14975,1,1945,1,1,1,1,1,0,1,0,1,0,0,0
"14976",14976,1,1953,1,1,1,0,1,1,0,0,0,0,0,1
"14977",14977,0,1963,1,1,1,0,1,0,1,0,0,0,0,1
"14978",14978,1,1949,1,1,1,0,0,1,0,0,0,0,0,1
"14979",14979,0,1947,1,0,1,0,0,0,0,0,0,0,0,1
"14980",14980,1,1980,1,1,1,0,0,0,0,0,1,0,0,0
"14981",14981,0,1983,0,0,1,0,0,0,0,0,1,0,0,0
"14982",14982,0,1950,1,1,1,0,0,0,0,0,1,0,0,0
"14983",14983,1,1952,1,1,1,0,1,0,0,0,1,0,0,0
"14984",14984,0,1956,1,1,1,0,0,0,0,0,0,0,0,1
"14985",14985,1,1962,0,1,1,1,1,0,1,0,0,0,0,1
"14986",14986,0,1959,1,1,1,0,1,1,1,1,0,0,0,0
"14987",14987,1,1968,1,1,1,0,1,1,1,1,0,0,0,0
"14988",14988,1,1960,1,1,1,0,1,0,0,0,0,0,0,1
"14989",14989,1,1949,1,1,1,1,1,0,0,1,0,0,0,0
"14990",14990,0,1947,0,0,1,0,0,0,0,1,0,0,0,0
"14991",14991,0,1966,1,1,1,1,0,0,1,0,0,1,0,0
"14992",14992,1,1968,1,1,1,1,0,0,0,0,0,1,0,0
"14993",14993,0,1944,1,1,1,1,0,0,1,0,0,0,0,1
"14994",14994,1,1947,1,1,1,1,0,0,1,0,0,0,0,1
"14995",14995,1,1976,1,1,1,0,0,0,0,0,0,0,0,1
"14996",14996,0,1962,1,1,1,0,0,1,0,0,0,0,0,1
"14997",14997,1,1963,1,1,1,1,1,1,0,0,0,0,0,1
"14998",14998,0,1968,0,1,1,0,1,0,0,0,0,0,0,1
"14999",14999,0,1961,1,1,1,0,0,1,0,1,0,0,0,0
"15000",15000,1,1961,1,1,1,0,1,1,0,1,0,0,0,0
"15001",15001,0,1958,1,0,1,1,1,1,0,0,1,0,0,0
"15002",15002,1,1969,1,0,1,1,0,0,0,0,1,0,0,0
"15003",15003,1,1968,0,1,1,1,0,0,0,0,0,1,0,0
"15004",15004,0,1966,0,1,1,1,0,0,0,0,0,1,0,0
"15005",15005,1,1968,1,1,1,0,1,0,0,0,0,0,0,1
"15006",15006,0,1965,1,1,1,0,0,1,0,0,0,0,0,1
"15007",15007,0,1967,0,0,1,0,0,0,0,1,0,0,0,0
"15008",15008,1,1969,1,1,1,0,1,0,0,1,0,0,0,0
"15009",15009,1,1966,1,1,1,1,1,1,0,0,0,0,1,0
"15010",15010,0,1965,1,1,1,0,1,1,0,0,0,0,1,0
"15011",15011,0,1965,1,1,1,1,0,0,0,0,0,0,0,1
"15012",15012,1,1969,1,0,1,0,0,0,0,0,0,0,0,1
"15013",15013,1,1973,1,1,1,0,0,0,0,0,1,0,0,0
"15014",15014,0,1973,1,1,1,1,1,1,0,0,1,0,0,0
"15015",15015,0,1968,0,1,1,0,1,0,0,0,0,0,0,1
"15016",15016,1,1968,0,0,1,0,0,0,0,0,0,0,0,1
"15017",15017,0,1967,1,1,1,0,0,1,0,0,0,0,0,1
"15018",15018,1,1967,1,0,1,0,0,1,0,0,0,0,0,1
"15019",15019,1,1956,0,0,1,0,0,0,0,0,0,1,0,0
"15020",15020,0,1955,1,1,1,0,0,0,0,0,0,1,0,0
"15021",15021,0,1952,1,1,1,0,1,0,0,0,0,0,0,1
"15022",15022,1,1972,1,1,1,0,0,0,0,0,0,0,1,0
"15023",15023,0,1972,1,1,1,1,0,0,0,0,0,0,1,0
"15024",15024,1,1967,1,1,1,0,1,0,0,0,0,0,0,1
"15025",15025,0,1965,1,1,1,0,1,0,0,0,0,0,0,1
"15026",15026,1,1970,1,1,1,1,1,0,0,0,0,0,0,1
"15027",15027,0,1964,1,0,1,0,1,1,0,0,0,0,0,1
"15028",15028,1,1971,1,1,1,0,0,0,0,0,0,0,0,1
"15029",15029,0,1968,1,1,1,0,1,0,0,0,0,0,0,1
"15030",15030,1,1969,1,1,1,0,1,0,0,0,0,0,0,1
"15031",15031,1,1969,1,0,1,0,0,0,0,0,0,0,0,1
"15032",15032,0,1967,0,1,1,0,1,1,0,0,0,0,0,1
"15033",15033,1,1966,1,0,1,0,0,0,0,0,0,0,0,1
"15034",15034,0,1964,1,1,1,0,0,0,0,0,0,0,0,1
"15035",15035,1,1938,0,1,1,0,1,0,0,0,0,0,0,1
"15036",15036,1,1969,1,1,1,0,1,0,0,0,0,1,0,0
"15037",15037,0,1969,1,1,1,0,0,0,0,0,0,1,0,0
"15038",15038,1,1966,1,1,1,0,1,0,0,0,0,0,0,1
"15039",15039,0,1963,1,1,1,0,1,0,0,0,0,0,0,1
"15040",15040,0,1958,1,1,1,0,0,0,0,0,0,1,0,0
"15041",15041,1,1958,1,1,1,0,0,0,0,0,0,1,0,0
"15042",15042,1,1986,0,0,1,0,0,0,0,0,0,1,0,0
"15043",15043,0,1978,0,1,1,1,1,0,0,1,0,0,0,0
"15044",15044,1,1976,0,0,1,0,0,0,0,1,0,0,0,0
"15045",15045,1,1970,1,1,1,0,1,0,0,0,0,0,0,1
"15046",15046,0,1963,1,1,1,0,1,0,0,0,0,0,0,1
"15047",15047,0,1972,1,1,1,0,0,1,1,0,0,0,1,0
"15048",15048,1,1972,1,1,1,0,1,1,1,0,0,0,1,0
"15049",15049,0,1971,1,1,1,0,0,0,0,0,1,0,0,0
"15050",15050,1,1972,1,1,1,0,1,0,0,0,1,0,0,0
"15051",15051,0,1958,1,1,1,1,1,0,0,0,0,0,1,0
"15052",15052,1,1959,1,1,1,1,1,0,0,0,0,0,1,0
"15053",15053,1,1963,1,1,1,0,1,0,1,0,1,0,0,0
"15054",15054,0,1959,1,1,1,0,1,0,1,0,1,0,0,0
"15055",15055,1,1972,1,1,1,0,1,0,0,0,0,0,0,1
"15056",15056,0,1970,1,1,1,0,1,1,0,1,0,0,0,0
"15057",15057,1,1971,1,1,1,0,1,1,0,1,0,0,0,0
"15058",15058,0,1967,1,1,1,1,1,0,0,0,0,0,0,1
"15059",15059,1,1971,1,1,1,1,0,0,0,0,0,0,0,1
"15060",15060,0,1965,1,1,1,1,1,0,0,0,0,0,0,1
"15061",15061,1,1963,0,0,1,0,0,0,0,0,0,0,0,1
"15062",15062,0,1953,1,1,1,0,1,0,0,0,0,0,0,1
"15063",15063,0,1969,0,0,1,0,0,1,0,0,0,1,0,0
"15064",15064,1,1962,0,0,1,0,0,0,0,0,0,1,0,0
"15065",15065,1,1952,1,1,1,0,0,0,0,0,0,0,0,1
"15066",15066,1,1949,1,1,1,0,0,0,0,0,0,0,0,1
"15067",15067,0,1952,1,1,1,0,0,1,0,0,0,0,0,1
"15068",15068,1,1959,1,1,1,0,0,0,0,1,0,0,0,0
"15069",15069,0,1970,0,0,1,0,0,0,0,0,1,0,0,0
"15070",15070,1,1970,1,1,1,1,1,0,1,0,1,0,0,0
"15071",15071,0,1974,1,1,1,1,1,0,0,0,0,0,1,0
"15072",15072,1,1975,0,0,1,0,0,0,0,0,0,0,1,0
"15073",15073,0,1983,0,1,1,0,1,0,0,0,1,0,0,0
"15074",15074,0,1951,1,1,1,0,1,0,1,0,1,0,0,0
"15075",15075,0,1953,1,0,1,0,1,1,0,0,0,0,0,1
"15076",15076,0,1983,0,0,1,0,0,0,0,0,0,0,0,1
"15077",15077,1,1956,1,1,1,0,1,1,0,0,0,0,0,1
"15078",15078,0,1959,1,0,1,1,1,0,0,0,0,0,1,0
"15079",15079,1,1962,0,0,1,0,0,0,0,0,0,0,1,0
"15080",15080,1,1985,0,0,1,0,0,1,0,0,0,0,0,1
"15081",15081,0,1957,1,1,1,0,1,0,1,0,0,0,0,1
"15082",15082,1,1958,1,1,1,0,0,1,1,0,0,0,0,1
"15083",15083,0,1934,1,1,1,1,1,0,0,0,0,0,0,1
"15084",15084,1,1936,1,1,1,0,0,0,0,0,0,0,0,1
"15085",15085,1,1953,1,1,1,0,1,1,1,0,0,0,0,1
"15086",15086,0,1953,1,1,1,0,1,0,0,0,0,0,0,1
"15087",15087,0,1943,1,1,1,1,0,1,0,0,0,0,0,1
"15088",15088,1,1945,1,1,1,1,0,0,0,0,0,0,0,1
"15089",15089,0,1970,0,0,1,0,0,0,0,0,0,0,0,1
"15090",15090,1,1958,1,1,1,0,1,1,0,0,0,1,0,0
"15091",15091,0,1939,0,1,1,0,0,1,1,0,0,0,0,1
"15092",15092,1,1958,1,1,1,0,0,0,0,1,0,0,0,0
"15093",15093,0,1955,1,1,1,0,1,0,1,1,0,0,0,0
"15094",15094,1,1952,1,1,1,1,1,1,1,0,0,0,0,1
"15095",15095,0,1950,1,1,1,1,0,0,1,0,0,0,0,1
"15096",15096,1,1953,1,1,1,0,1,1,0,0,0,0,0,1
"15097",15097,0,1949,1,0,1,1,1,1,0,0,0,0,0,1
"15098",15098,1,1963,1,1,1,0,1,1,0,0,0,0,0,1
"15099",15099,0,1962,1,1,1,1,0,0,0,0,0,0,0,1
"15100",15100,0,1963,0,0,1,0,0,1,0,0,0,0,0,1
"15101",15101,1,1958,1,1,1,1,0,1,0,0,0,0,0,1
"15102",15102,0,1962,1,1,1,0,1,1,0,0,0,0,0,1
"15103",15103,0,1953,1,0,1,0,1,0,1,1,0,0,0,0
"15104",15104,1,1984,0,0,1,0,0,0,0,1,0,0,0,0
"15105",15105,1,1952,1,1,1,1,1,0,1,1,0,0,0,0
"15106",15106,1,1982,1,1,1,0,1,0,0,1,0,0,0,0
"15107",15107,0,1952,1,1,1,1,0,1,0,0,0,0,0,1
"15108",15108,1,1956,1,0,1,0,0,1,0,0,0,0,0,1
"15109",15109,1,1985,0,0,1,0,0,0,0,0,1,0,0,0
"15110",15110,0,1958,0,1,1,1,0,0,0,0,1,0,0,0
"15111",15111,1,1960,1,1,1,1,1,0,0,0,1,0,0,0
"15112",15112,0,1983,0,0,1,0,0,0,0,0,1,0,0,0
"15113",15113,1,1944,1,1,1,1,0,0,0,1,0,0,0,0
"15114",15114,0,1946,1,1,1,1,0,0,0,1,0,0,0,0
"15115",15115,0,1954,1,1,1,0,1,0,1,0,0,0,1,0
"15116",15116,1,1955,1,0,1,0,1,0,0,0,0,0,1,0
"15117",15117,1,1958,1,1,1,0,1,1,1,0,0,1,0,0
"15118",15118,0,1957,1,0,1,0,0,0,0,0,0,1,0,0
"15119",15119,0,1983,0,1,1,0,0,0,1,0,0,1,0,0
"15120",15120,0,1966,1,1,1,1,1,0,0,0,0,0,0,1
"15121",15121,1,1967,1,1,1,1,0,0,0,0,0,0,0,1
"15122",15122,0,1948,0,1,1,0,1,0,0,0,0,0,0,1
"15123",15123,1,1958,1,1,1,0,0,0,0,0,0,0,0,1
"15124",15124,0,1956,1,1,1,0,1,0,1,0,0,0,0,1
"15125",15125,1,1963,1,0,1,0,0,0,0,0,0,0,0,1
"15126",15126,0,1959,1,0,1,0,0,1,0,0,0,0,0,1
"15127",15127,0,1950,1,1,1,0,1,1,0,0,1,0,0,0
"15128",15128,1,1952,1,1,1,1,1,1,0,0,1,0,0,0
"15129",15129,0,1955,1,1,1,1,0,1,0,0,0,0,0,1
"15130",15130,1,1957,1,1,1,0,0,0,0,0,0,0,0,1
"15131",15131,0,1983,0,0,1,0,0,0,0,0,0,0,0,1
"15132",15132,1,1963,0,1,1,0,0,1,0,0,0,0,1,0
"15133",15133,0,1963,1,1,1,1,1,1,0,0,0,0,1,0
"15134",15134,1,1964,1,1,1,1,0,0,0,0,0,1,0,0
"15135",15135,0,1952,1,1,1,0,0,0,0,0,0,1,0,0
"15136",15136,1,1967,1,1,1,0,1,1,0,0,0,0,0,1
"15137",15137,1,1955,1,1,1,1,1,0,1,0,0,0,0,1
"15138",15138,0,1955,1,1,1,1,0,0,0,0,0,0,0,1
"15139",15139,1,1967,1,1,1,0,0,1,0,0,1,0,0,0
"15140",15140,0,1964,1,1,1,0,0,0,1,1,0,0,0,0
"15141",15141,1,1963,1,1,1,0,0,0,0,1,0,0,0,0
"15142",15142,1,1965,1,1,1,0,0,1,0,0,0,0,0,1
"15143",15143,0,1961,1,0,1,0,0,0,0,0,0,0,0,1
"15144",15144,1,1964,1,1,1,0,0,0,0,0,0,0,0,1
"15145",15145,0,1964,1,1,1,0,0,1,0,0,0,0,0,1
"15146",15146,1,1959,1,1,1,0,1,0,0,0,0,0,0,1
"15147",15147,0,1958,1,1,1,0,1,0,0,0,0,0,0,1
